lon,lat,depth,stdv,smag,shiftstd,avstr,avdip,avrke,psdepth,sstr,sdip,nID,pslon,pslat,bzlon,bzlat,centsurf,thickness,alen,blen,clen,ogstr,ogdip,hstdv,vstdv
238.87,39.40,181.19,17.82,23.11,1.89,nan,nan,nan,194.21,7.64,55.78,2390394,239.00,39.40,238.64,39.43,20.00,35.02,33.00,20.00,100.00,5.80,54.60,14.52,10.32
238.94,39.39,212.71,17.30,23.11,1.89,nan,nan,nan,226.03,8.53,54.88,2392394,239.20,39.40,238.72,39.42,34.00,35.02,35.00,20.00,100.00,3.30,54.20,14.03,10.12
239.34,39.39,222.35,19.26,23.11,1.89,nan,nan,nan,236.97,6.03,50.85,2394394,239.40,39.40,239.13,39.40,20.00,35.02,38.00,20.00,100.00,1.30,53.20,15.42,11.54
239.58,39.39,243.89,20.25,23.11,1.89,nan,nan,nan,258.10,5.05,52.13,2396394,239.60,39.40,239.36,39.40,19.00,35.02,47.00,20.00,100.00,0.30,52.30,16.02,12.38
239.77,39.39,268.04,19.75,23.11,1.89,nan,nan,nan,281.48,5.09,54.53,2398394,239.80,39.40,239.54,39.40,19.00,35.02,66.00,20.00,100.00,0.40,51.90,15.54,12.19
239.95,39.38,292.52,18.25,23.11,1.89,nan,nan,nan,305.39,6.04,56.27,2400394,240.00,39.40,239.72,39.40,18.00,35.02,100.00,20.00,100.00,359.10,52.00,14.38,11.23
240.09,39.38,318.34,18.29,23.11,1.89,nan,nan,nan,330.76,7.80,57.58,2402394,240.20,39.40,239.85,39.40,20.00,35.02,100.00,20.00,100.00,1.10,53.40,14.69,10.91
240.27,39.38,341.80,20.27,23.11,1.89,nan,nan,nan,353.93,11.20,58.44,2404394,240.40,39.40,240.03,39.41,18.00,35.02,100.00,20.00,100.00,3.00,56.40,16.89,11.22
240.41,39.38,356.80,23.75,23.11,1.89,nan,nan,nan,368.90,13.19,58.54,2406394,240.60,39.40,240.17,39.42,23.00,35.02,100.00,20.00,100.00,3.50,58.30,20.21,12.48
240.60,39.36,376.17,25.26,23.11,1.89,nan,nan,nan,388.05,16.30,59.17,2408394,240.80,39.40,240.36,39.41,26.00,35.02,100.00,20.00,200.00,2.20,61.30,22.16,12.13
236.62,39.60,39.50,15.50,6.28,0.51,193.30,35.73,215.20,34.88,14.54,19.60,2366396,236.60,39.60,236.60,39.60,20.00,35.02,100.00,20.00,100.00,10.70,14.80,3.96,14.98
236.83,39.59,50.00,21.42,6.14,0.50,nan,nan,nan,34.62,16.04,21.77,2368396,236.80,39.60,236.80,39.60,18.00,35.02,20.00,20.00,100.00,12.10,18.70,6.87,20.29
236.98,39.60,47.21,19.09,23.11,1.89,nan,nan,nan,47.09,17.61,23.70,2370396,237.00,39.60,236.98,39.61,10.00,35.02,20.00,20.00,100.00,15.60,20.60,6.72,17.87
237.31,39.57,60.00,4.00,23.11,1.89,nan,nan,nan,60.00,18.28,26.10,2372396,237.20,39.60,237.20,39.60,4.00,35.02,20.00,20.00,100.00,19.10,22.04,1.50,3.71
237.59,39.56,59.44,5.40,23.11,1.89,nan,nan,nan,60.94,15.07,35.68,2374396,237.40,39.60,237.44,39.59,5.00,35.02,57.00,20.00,100.00,22.27,22.46,2.06,4.99
237.70,39.59,67.78,19.49,23.11,1.89,nan,nan,nan,68.61,13.57,40.37,2376396,237.60,39.60,237.59,39.60,18.00,35.02,52.00,20.00,100.00,24.10,22.96,7.60,17.95
238.00,39.57,80.00,4.00,23.11,1.89,nan,nan,nan,80.00,10.43,49.26,2378396,237.80,39.60,237.80,39.60,4.00,35.02,40.00,20.00,100.00,23.49,20.09,1.37,3.76
238.22,39.57,80.05,36.48,23.11,1.89,nan,nan,nan,67.00,8.36,55.51,2380396,238.00,39.60,238.00,39.60,9.00,35.02,37.00,20.00,100.00,23.03,18.92,11.83,34.51
238.43,39.58,89.92,46.64,23.11,1.89,nan,nan,nan,126.83,6.95,58.45,2382396,238.20,39.60,238.20,39.60,18.00,35.02,30.00,20.00,100.00,18.79,19.36,15.46,44.01
238.63,39.58,89.87,68.59,23.11,1.89,nan,nan,nan,167.45,5.84,58.69,2384396,238.40,39.60,238.40,39.60,39.00,35.02,29.00,20.00,100.00,19.27,18.61,21.88,65.00
238.83,39.58,174.98,26.38,23.11,1.89,nan,nan,nan,187.58,4.77,57.05,2386396,238.60,39.60,238.60,39.60,38.00,35.02,20.00,20.00,100.00,14.35,18.79,8.50,24.98
238.62,39.59,158.28,14.08,23.11,1.89,nan,nan,nan,170.33,5.84,58.69,2388396,238.80,39.60,238.39,39.61,26.00,35.02,20.00,20.00,100.00,2.30,54.90,11.52,8.09
238.86,39.58,179.15,12.99,23.11,1.89,nan,nan,nan,191.95,4.47,56.45,2390396,239.00,39.60,238.63,39.60,22.00,35.02,35.00,20.00,100.00,359.90,56.00,10.77,7.26
238.97,39.57,209.89,17.25,23.11,1.89,nan,nan,nan,223.12,3.80,55.16,2392396,239.20,39.60,238.74,39.59,34.00,35.02,40.00,20.00,100.00,357.90,55.60,14.24,9.75
239.13,39.56,236.80,23.48,23.11,1.89,nan,nan,nan,250.74,3.68,52.99,2394396,239.40,39.60,238.91,39.57,46.00,35.02,44.00,20.00,100.00,356.10,54.30,19.07,13.70
239.61,39.59,243.31,24.02,23.11,1.89,nan,nan,nan,257.34,358.93,52.71,2396396,239.60,39.60,239.39,39.59,17.00,35.02,50.00,20.00,100.00,355.10,52.70,19.11,14.56
239.55,39.57,283.53,22.35,23.11,1.89,nan,nan,nan,297.70,0.17,52.28,2398396,239.80,39.60,239.33,39.57,44.00,35.02,66.00,20.00,100.00,355.30,51.60,17.52,13.88
239.76,39.58,304.94,19.79,23.11,1.89,nan,nan,nan,318.62,359.33,53.79,2400396,240.00,39.60,239.54,39.58,39.00,35.02,100.00,20.00,100.00,356.80,51.40,15.47,12.35
240.11,39.58,316.72,20.31,23.11,1.89,nan,nan,nan,329.81,3.54,55.59,2402396,240.20,39.60,239.88,39.60,17.00,35.02,100.00,20.00,100.00,359.10,52.70,16.16,12.31
240.25,39.59,341.95,16.36,23.11,1.89,nan,nan,nan,354.78,6.46,56.37,2404396,240.40,39.60,240.01,39.61,19.00,35.02,100.00,20.00,100.00,1.30,55.80,13.53,9.19
240.44,39.58,366.51,21.86,23.11,1.89,nan,nan,nan,379.08,9.66,57.13,2406396,240.60,39.60,240.21,39.61,25.00,35.02,100.00,20.00,200.00,2.20,60.20,18.97,10.86
240.51,39.56,393.78,21.81,23.11,1.89,nan,nan,nan,406.12,11.96,57.84,2408396,240.80,39.60,240.27,39.60,43.00,35.02,100.00,20.00,200.00,0.50,63.30,19.48,9.80
240.57,39.55,407.42,25.20,23.11,1.89,nan,nan,nan,419.75,11.96,57.84,2410396,241.00,39.60,240.33,39.59,16.00,35.02,100.00,20.00,200.00,359.50,64.20,22.69,10.97
236.63,39.79,29.53,11.94,8.42,0.69,237.81,58.86,-16.28,38.57,13.81,17.05,2366398,236.60,39.80,236.60,39.80,25.00,35.02,100.00,20.00,100.00,45.60,13.11,2.71,11.63
236.80,39.80,20.00,6.94,0.00,0.00,nan,nan,nan,20.00,14.86,20.24,2368398,236.80,39.80,236.80,39.80,11.00,35.02,20.00,20.00,100.00,37.84,21.17,2.51,6.47
237.01,39.83,47.12,18.49,23.11,1.89,nan,nan,nan,46.75,16.88,22.78,2370398,237.00,39.80,236.98,39.81,11.00,35.02,20.00,20.00,100.00,36.29,21.12,6.66,17.24
237.77,39.78,68.90,8.84,23.11,1.89,nan,nan,nan,71.06,10.72,40.03,2376398,237.60,39.80,237.61,39.80,6.00,35.02,28.00,20.00,100.00,16.65,24.10,3.61,8.07
238.01,39.78,55.50,12.24,23.11,1.89,nan,nan,nan,70.60,6.86,49.30,2378398,237.80,39.80,237.81,39.80,18.00,35.02,23.00,20.00,100.00,17.45,21.94,4.57,11.35
238.23,39.79,57.63,53.32,23.11,1.89,nan,nan,nan,70.64,4.31,55.84,2380398,238.00,39.80,238.00,39.80,17.00,35.02,21.00,20.00,100.00,17.64,19.56,17.85,50.24
238.50,39.78,93.25,36.09,23.11,1.89,nan,nan,nan,131.76,2.68,58.95,2382398,238.20,39.80,238.18,39.80,28.00,35.02,20.00,20.00,100.00,15.64,20.09,12.40,33.89
238.64,39.79,136.25,35.99,23.11,1.89,nan,nan,nan,148.08,1.63,59.30,2384398,238.40,39.80,238.40,39.80,18.00,35.02,20.00,20.00,100.00,12.92,17.53,10.84,34.32
238.51,39.85,161.48,22.56,23.11,1.89,nan,nan,nan,173.22,0.95,59.56,2386398,238.60,39.80,238.28,39.85,40.00,35.02,20.00,20.00,100.00,12.42,20.12,7.76,21.19
238.61,39.77,158.72,15.78,23.11,1.89,nan,nan,nan,170.51,1.85,59.42,2388398,238.80,39.80,238.37,39.78,17.00,35.02,20.00,20.00,100.00,356.30,56.30,13.13,8.76
238.79,39.76,184.92,16.78,23.11,1.89,nan,nan,nan,197.15,2.01,58.14,2390398,239.00,39.80,238.55,39.77,18.00,35.02,43.00,20.00,100.00,354.90,57.30,14.12,9.06
238.97,39.75,211.86,17.25,23.11,1.89,nan,nan,nan,224.85,0.97,55.89,2392398,239.20,39.80,238.73,39.76,34.00,35.02,55.00,20.00,100.00,353.50,56.70,14.42,9.47
239.40,39.78,223.38,20.76,23.11,1.89,nan,nan,nan,237.37,357.34,52.85,2394398,239.40,39.80,239.17,39.78,19.00,35.02,63.00,20.00,100.00,352.30,55.00,17.01,11.91
239.39,39.76,261.12,21.89,23.11,1.89,nan,nan,nan,275.19,357.83,52.61,2396398,239.60,39.80,239.17,39.75,43.00,35.02,73.00,20.00,100.00,351.50,53.00,17.48,13.17
239.59,39.76,284.65,21.89,23.11,1.89,nan,nan,nan,298.68,356.90,52.71,2398398,239.80,39.80,239.37,39.75,43.00,35.02,100.00,20.00,100.00,351.60,51.20,17.06,13.71
239.77,39.76,307.96,24.66,23.11,1.89,nan,nan,nan,321.78,357.34,53.36,2400398,240.00,39.80,239.54,39.76,16.00,35.02,100.00,20.00,100.00,353.10,50.30,18.97,15.75
239.90,39.77,332.53,22.35,23.11,1.89,nan,nan,nan,346.24,358.07,53.68,2402398,240.20,39.80,239.67,39.77,44.00,35.02,100.00,20.00,100.00,355.80,51.20,17.42,14.01
240.10,39.78,351.46,18.28,23.11,1.89,nan,nan,nan,364.76,1.78,54.97,2404398,240.40,39.80,239.87,39.79,36.00,35.02,100.00,20.00,100.00,358.60,54.70,14.92,10.56
240.30,39.78,372.47,21.31,23.11,1.89,nan,nan,nan,385.52,4.40,55.70,2406398,240.60,39.80,240.06,39.80,42.00,35.02,100.00,20.00,200.00,359.90,60.10,18.47,10.62
240.54,39.76,399.76,22.35,23.11,1.89,nan,nan,nan,412.33,9.66,57.13,2408398,240.80,39.80,240.30,39.79,44.00,35.02,100.00,20.00,200.00,359.00,64.50,20.18,9.62
240.62,39.75,413.48,11.25,23.11,1.89,nan,nan,nan,426.05,9.66,57.13,2410398,241.00,39.80,240.38,39.78,19.00,35.02,100.00,20.00,200.00,357.60,65.50,10.24,4.67
236.63,40.00,30.09,12.79,8.18,0.67,237.81,58.86,-16.28,38.16,13.50,16.81,2366400,236.60,40.00,236.60,40.00,27.00,35.02,100.00,20.00,100.00,57.46,10.90,2.42,12.56
236.83,39.99,30.13,11.65,7.77,0.64,237.81,58.86,-16.28,37.45,14.01,19.53,2368400,236.80,40.00,236.80,40.00,22.00,35.02,20.00,20.00,100.00,32.04,16.47,3.30,11.17
237.03,40.00,33.19,12.49,11.48,0.94,nan,nan,nan,43.86,15.30,21.63,2370400,237.00,40.00,236.99,40.01,24.00,35.02,20.00,20.00,100.00,29.47,21.75,4.63,11.60
237.30,39.98,28.90,16.39,23.11,1.89,nan,nan,nan,49.90,14.80,24.72,2372400,237.20,40.00,237.19,40.00,32.00,35.02,20.00,20.00,100.00,25.81,24.47,6.79,14.92
237.52,39.97,33.72,10.10,10.85,0.89,nan,nan,nan,42.78,9.31,33.36,2374400,237.40,40.00,237.45,39.98,17.00,35.02,20.00,20.00,100.00,22.08,23.91,4.09,9.23
237.69,40.01,55.58,25.94,23.11,1.89,nan,nan,nan,53.75,5.35,40.90,2376400,237.60,40.00,237.60,40.00,25.00,35.02,20.00,20.00,100.00,15.92,26.63,11.62,23.19
238.00,40.00,56.13,11.81,23.11,1.89,nan,nan,nan,70.87,1.39,50.45,2378400,237.80,40.00,237.79,40.00,22.00,35.02,20.00,20.00,100.00,11.37,23.18,4.65,10.86
238.23,40.00,63.70,50.41,23.11,1.89,nan,nan,nan,76.38,359.04,56.81,2380400,238.00,40.00,238.00,40.00,8.00,35.02,20.00,20.00,100.00,8.58,20.73,17.84,47.14
238.78,39.96,84.86,42.30,23.11,1.89,nan,nan,nan,79.30,358.35,59.63,2382400,238.20,40.00,238.42,39.97,9.00,35.02,20.00,20.00,100.00,9.82,22.09,15.91,39.20
238.64,40.01,156.59,25.15,23.11,1.89,nan,nan,nan,168.28,357.28,59.71,2384400,238.40,40.00,238.40,40.00,32.00,35.02,20.00,20.00,100.00,11.80,17.69,7.64,23.96
238.84,40.01,195.05,27.42,23.11,1.89,nan,nan,nan,207.29,357.14,58.12,2386400,238.60,40.00,238.60,40.00,54.00,35.02,20.00,20.00,100.00,7.60,19.35,9.08,25.87
238.61,39.96,161.75,15.30,23.11,1.89,nan,nan,nan,173.41,358.47,59.79,2388400,238.80,40.00,238.37,39.95,17.00,35.02,20.00,20.00,100.00,351.80,57.40,12.89,8.24
238.74,39.95,191.62,19.84,23.11,1.89,nan,nan,nan,203.55,358.18,59.00,2390400,239.00,40.00,238.50,39.94,39.00,35.02,46.00,20.00,100.00,351.30,58.10,16.84,10.48
239.17,39.98,204.02,18.76,23.11,1.89,nan,nan,nan,217.45,357.09,54.56,2392400,239.20,40.00,238.95,39.97,17.00,35.02,87.00,20.00,100.00,350.50,57.30,15.79,10.14
239.21,39.95,240.13,18.76,23.11,1.89,nan,nan,nan,253.69,356.87,54.18,2394400,239.40,40.00,238.98,39.94,37.00,35.02,100.00,20.00,100.00,349.70,55.40,15.44,10.65
239.42,39.95,264.50,19.79,23.11,1.89,nan,nan,nan,278.38,356.09,53.19,2396400,239.60,40.00,239.20,39.94,39.00,35.02,100.00,20.00,100.00,349.20,53.00,15.81,11.91
239.64,39.96,286.52,18.25,23.11,1.89,nan,nan,nan,300.49,356.08,52.88,2398400,239.80,40.00,239.42,39.94,36.00,35.02,100.00,20.00,100.00,349.30,50.60,14.10,11.58
240.00,39.98,296.31,19.79,23.11,1.89,nan,nan,nan,310.02,358.07,53.68,2400400,240.00,40.00,239.77,39.97,17.00,35.02,100.00,20.00,100.00,350.80,49.10,14.96,12.96
240.02,39.97,328.56,17.62,23.11,1.89,nan,nan,nan,342.27,358.07,53.68,2402400,240.20,40.00,239.79,39.97,34.00,35.02,100.00,20.00,100.00,353.90,49.50,13.40,11.44
240.18,39.98,348.53,14.85,23.11,1.89,nan,nan,nan,362.05,359.66,54.28,2404400,240.40,40.00,239.95,39.98,28.00,35.02,100.00,20.00,100.00,357.30,53.50,11.94,8.83
240.45,39.98,365.37,14.85,23.11,1.89,nan,nan,nan,378.43,4.40,55.70,2406400,240.60,40.00,240.21,39.99,27.00,35.02,100.00,20.00,200.00,358.80,60.30,12.90,7.36
240.78,39.96,390.84,12.99,23.11,1.89,nan,nan,nan,403.41,9.66,57.13,2408400,240.80,40.00,240.54,39.99,22.00,35.02,100.00,20.00,200.00,357.80,65.60,11.83,5.37
240.78,39.95,407.88,14.91,23.11,1.89,nan,nan,nan,420.45,9.66,57.13,2410400,241.00,40.00,240.54,39.98,18.00,35.02,100.00,20.00,200.00,357.30,66.20,13.64,6.01
236.60,40.20,20.87,13.77,0.00,0.00,148.97,71.73,170.01,20.87,10.89,16.10,2366402,236.60,40.20,236.60,40.20,12.00,35.02,100.00,20.00,100.00,52.83,11.48,2.74,13.49
236.83,40.20,30.60,13.47,8.45,0.69,nan,nan,nan,38.62,10.82,18.39,2368402,236.80,40.20,236.80,40.20,26.00,35.02,20.00,20.00,100.00,34.46,16.04,3.72,12.95
237.04,40.19,31.64,12.93,9.62,0.79,nan,nan,nan,40.65,11.04,20.52,2370402,237.00,40.20,237.00,40.20,25.00,35.02,20.00,20.00,100.00,20.77,19.87,4.40,12.16
237.29,40.19,26.47,14.80,23.11,1.89,nan,nan,nan,47.50,8.75,24.53,2372402,237.20,40.20,237.18,40.20,29.00,35.02,20.00,20.00,100.00,9.20,24.87,6.23,13.43
237.35,40.20,43.97,24.22,23.11,1.89,nan,nan,nan,48.00,5.04,30.15,2374402,237.40,40.20,237.34,40.20,26.00,35.02,20.00,20.00,100.00,4.15,27.40,11.15,21.50
237.66,40.21,54.64,25.75,23.11,1.89,nan,nan,nan,45.81,358.86,43.28,2376402,237.60,40.20,237.60,40.20,20.00,35.02,20.00,20.00,100.00,4.55,25.53,11.10,23.24
237.93,40.22,67.38,18.33,23.11,1.89,nan,nan,nan,69.13,355.79,52.58,2378402,237.80,40.20,237.78,40.20,22.00,35.02,20.00,20.00,100.00,4.27,24.18,7.51,16.72
238.23,40.22,79.55,35.88,23.11,1.89,nan,nan,nan,69.64,354.14,58.18,2380402,238.00,40.20,238.00,40.20,9.00,35.02,20.00,20.00,100.00,5.72,19.17,11.78,33.89
238.63,40.22,85.66,47.44,23.11,1.89,nan,nan,nan,130.05,353.41,90.00,2382402,238.20,40.20,238.18,40.20,27.00,35.02,20.00,20.00,100.00,3.95,22.37,18.05,43.87
238.64,40.22,160.79,32.95,23.11,1.89,nan,nan,nan,172.45,353.33,59.80,2384402,238.40,40.20,238.40,40.20,16.00,35.02,20.00,20.00,100.00,5.29,18.72,10.57,31.20
238.54,40.26,171.86,21.86,23.11,1.89,nan,nan,nan,171.91,352.45,90.00,2386402,238.60,40.20,238.26,40.24,34.00,35.02,20.00,20.00,100.00,8.07,20.26,7.57,20.50
239.03,40.22,201.34,24.09,23.11,1.89,nan,nan,nan,214.28,354.04,56.04,2388402,238.80,40.20,238.80,40.20,36.00,35.02,20.00,20.00,100.00,7.07,16.29,6.76,23.13
238.98,40.18,183.61,19.27,23.11,1.89,nan,nan,nan,196.38,354.72,56.54,2390402,239.00,40.20,238.74,40.16,17.00,35.02,31.00,20.00,100.00,349.20,58.50,16.43,10.07
239.01,40.15,220.47,18.28,23.11,1.89,nan,nan,nan,233.24,354.72,56.54,2392402,239.20,40.20,238.77,40.14,16.00,35.02,100.00,20.00,100.00,349.10,57.50,15.41,9.82
239.24,40.16,244.69,17.26,23.11,1.89,nan,nan,nan,258.14,354.74,54.51,2394402,239.40,40.20,239.01,40.14,34.00,35.02,100.00,20.00,100.00,348.70,55.30,14.19,9.83
239.46,40.16,268.29,17.26,23.11,1.89,nan,nan,nan,282.05,355.52,53.55,2396402,239.60,40.20,239.23,40.14,34.00,35.02,100.00,20.00,100.00,348.50,52.50,13.70,10.51
239.69,40.16,288.95,15.30,23.11,1.89,nan,nan,nan,302.93,356.08,52.88,2398402,239.80,40.20,239.47,40.15,30.00,35.02,100.00,20.00,100.00,348.90,49.60,11.65,9.92
239.91,40.17,308.33,13.51,23.11,1.89,nan,nan,nan,322.19,357.01,53.22,2400402,240.00,40.20,239.68,40.16,25.00,35.02,100.00,20.00,100.00,350.50,47.30,9.93,9.16
240.09,40.18,327.88,14.14,23.11,1.89,nan,nan,nan,341.60,358.07,53.68,2402402,240.20,40.20,239.86,40.17,24.00,35.02,100.00,20.00,100.00,353.90,47.40,10.41,9.57
240.27,40.19,345.28,13.36,23.11,1.89,nan,nan,nan,358.80,359.66,54.28,2404402,240.40,40.20,240.04,40.19,21.00,35.02,100.00,20.00,100.00,357.70,52.20,10.56,8.19
240.46,40.18,365.62,13.60,23.11,1.89,nan,nan,nan,378.68,4.40,55.70,2406402,240.60,40.20,240.22,40.20,24.00,35.02,100.00,20.00,200.00,359.20,60.40,11.83,6.72
240.70,40.16,394.99,15.36,23.11,1.89,nan,nan,nan,407.56,9.66,57.13,2408402,240.80,40.20,240.46,40.19,30.00,35.02,100.00,20.00,200.00,358.40,66.70,14.11,6.08
236.60,40.40,22.23,10.79,0.00,0.00,195.42,48.95,216.03,22.23,4.86,15.80,2366404,236.60,40.40,236.60,40.40,12.00,35.02,100.00,20.00,100.00,37.64,10.53,1.97,10.61
236.81,40.40,29.99,11.55,3.81,0.31,135.08,62.98,173.99,30.59,4.30,17.82,2368404,236.80,40.40,236.80,40.40,17.00,35.02,20.00,20.00,100.00,14.88,16.83,3.34,11.05
237.02,40.40,30.62,12.79,8.35,0.68,nan,nan,nan,38.45,3.37,20.33,2370404,237.00,40.40,236.98,40.40,23.00,35.02,20.00,20.00,100.00,5.80,21.92,4.77,11.86
237.17,40.40,45.07,23.11,23.11,1.89,nan,nan,nan,46.03,0.28,25.80,2372404,237.20,40.40,237.18,40.40,20.00,35.02,20.00,20.00,100.00,357.93,26.43,10.29,20.70
237.37,40.39,54.32,22.89,8.29,0.68,nan,nan,nan,38.35,356.24,35.50,2374404,237.40,40.40,237.42,40.40,19.00,35.02,20.00,20.00,100.00,352.98,29.91,11.42,19.84
237.82,40.42,58.55,11.58,23.11,1.89,nan,nan,nan,61.45,352.74,49.05,2376404,237.60,40.40,237.64,40.40,11.00,35.02,21.00,20.00,100.00,352.38,26.35,5.14,10.37
237.98,40.42,68.65,12.69,23.11,1.89,nan,nan,nan,68.05,351.59,55.00,2378404,237.80,40.40,237.80,40.40,11.00,35.02,20.00,20.00,100.00,357.66,22.58,4.87,11.72
238.24,40.43,106.78,25.25,23.11,1.89,nan,nan,nan,118.54,350.77,59.50,2380404,238.00,40.40,238.00,40.40,24.00,35.02,20.00,20.00,100.00,0.25,18.01,7.81,24.01
238.61,40.43,85.13,43.39,23.11,1.89,nan,nan,nan,132.57,350.49,90.00,2382404,238.20,40.40,238.16,40.40,32.00,35.02,20.00,20.00,100.00,0.36,21.51,15.91,40.37
238.64,40.43,186.06,22.83,23.11,1.89,nan,nan,nan,197.78,350.49,59.63,2384404,238.40,40.40,238.40,40.40,38.00,35.02,20.00,20.00,100.00,2.09,18.12,7.10,21.69
238.53,40.44,169.23,17.86,23.11,1.89,nan,nan,nan,169.27,350.42,90.00,2386404,238.60,40.40,238.25,40.41,33.00,35.02,20.00,20.00,100.00,2.08,21.09,6.43,16.66
239.03,40.43,204.66,22.83,23.11,1.89,nan,nan,nan,217.69,351.34,55.77,2388404,238.80,40.40,238.80,40.40,19.00,35.02,20.00,20.00,100.00,6.36,15.49,6.10,22.00
238.98,40.38,190.73,17.25,23.11,1.89,nan,nan,nan,203.60,351.83,56.26,2390404,239.00,40.40,238.74,40.36,17.00,35.02,20.00,20.00,100.00,348.40,58.20,14.66,9.09
239.05,40.37,224.54,16.30,23.11,1.89,nan,nan,nan,237.54,351.95,55.85,2392404,239.20,40.40,238.82,40.34,32.00,35.02,100.00,20.00,100.00,349.10,57.00,13.67,8.88
239.31,40.38,247.26,15.44,23.11,1.89,nan,nan,nan,260.60,352.81,54.85,2394404,239.40,40.40,239.08,40.35,30.00,35.02,100.00,20.00,100.00,349.70,54.60,12.59,8.95
239.51,40.37,271.34,16.78,23.11,1.89,nan,nan,nan,284.89,354.69,54.20,2396404,239.60,40.40,239.28,40.36,33.00,35.02,100.00,20.00,100.00,350.30,51.50,13.13,10.44
239.79,40.38,286.96,13.89,23.11,1.89,nan,nan,nan,300.93,356.08,52.88,2398404,239.80,40.40,239.57,40.37,20.00,35.02,100.00,20.00,100.00,351.20,48.10,10.34,9.28
239.95,40.38,309.90,12.13,23.11,1.89,nan,nan,nan,323.85,356.38,52.94,2400404,240.00,40.40,239.73,40.37,21.00,35.02,100.00,20.00,100.00,353.00,45.20,8.61,8.55
240.11,40.39,330.21,12.13,23.11,1.89,nan,nan,nan,344.08,357.01,53.22,2402404,240.20,40.40,239.88,40.38,21.00,35.02,100.00,20.00,100.00,356.10,45.20,8.61,8.55
240.28,40.40,346.83,11.83,23.11,1.89,nan,nan,nan,360.35,359.66,54.28,2404404,240.40,40.40,240.04,40.40,20.00,35.02,100.00,20.00,100.00,359.30,50.80,9.17,7.48
240.48,40.40,364.49,22.27,23.11,1.89,nan,nan,nan,377.79,1.78,54.97,2406404,240.60,40.40,240.24,40.40,20.00,35.02,100.00,20.00,200.00,0.60,60.40,19.36,11.00
240.50,40.39,401.46,22.00,23.11,1.89,nan,nan,nan,414.75,1.78,54.97,2408404,240.80,40.40,240.27,40.40,43.00,35.02,20.00,20.00,200.00,0.00,67.50,20.33,8.42
236.81,40.60,26.64,10.37,3.39,0.28,135.08,62.98,173.99,29.86,355.08,18.17,2368406,236.80,40.60,236.80,40.60,17.00,35.02,20.00,20.00,100.00,0.68,19.84,3.52,9.76
236.93,40.59,37.07,17.13,7.70,0.63,nan,nan,nan,37.32,354.19,20.39,2370406,237.00,40.60,236.97,40.60,26.00,35.02,20.00,20.00,100.00,351.39,26.77,7.72,15.30
237.19,40.60,43.40,22.32,23.11,1.89,nan,nan,nan,44.29,351.89,28.56,2372406,237.20,40.60,237.19,40.60,19.00,35.02,31.00,20.00,100.00,351.76,30.49,11.32,19.23
237.41,40.60,46.67,17.19,8.39,0.69,nan,nan,nan,38.52,350.29,39.29,2374406,237.40,40.60,237.41,40.60,18.00,35.02,41.00,20.00,100.00,351.10,27.13,7.84,15.30
237.77,40.63,58.14,16.25,23.11,1.89,nan,nan,nan,57.41,349.49,49.80,2376406,237.60,40.60,237.62,40.60,15.00,35.02,43.00,20.00,100.00,352.87,24.26,6.68,14.82
238.03,40.63,55.78,6.94,23.11,1.89,nan,nan,nan,68.42,349.28,56.92,2378406,237.80,40.60,237.80,40.60,11.00,35.02,20.00,20.00,100.00,352.71,22.18,2.62,6.43
238.28,40.64,100.19,37.34,23.11,1.89,nan,nan,nan,135.76,349.33,90.00,2380406,238.00,40.60,238.00,40.60,43.00,35.02,20.00,20.00,100.00,356.85,18.92,12.11,35.32
238.48,40.64,99.84,51.41,23.11,1.89,nan,nan,nan,174.52,349.42,90.00,2382406,238.20,40.60,238.20,40.60,30.00,35.02,20.00,20.00,100.00,1.02,18.37,16.20,48.79
238.64,40.63,189.29,35.75,23.11,1.89,nan,nan,nan,201.14,349.46,59.24,2384406,238.40,40.60,238.40,40.60,68.00,35.02,20.00,20.00,100.00,2.29,18.58,11.39,33.88
238.83,40.63,211.05,23.80,23.11,1.89,nan,nan,nan,223.64,349.57,57.07,2386406,238.60,40.60,238.60,40.60,43.00,35.02,20.00,20.00,100.00,4.12,19.32,7.88,22.46
239.03,40.63,235.71,34.23,23.11,1.89,nan,nan,nan,248.84,349.79,55.48,2388406,238.80,40.60,238.80,40.60,15.00,35.02,20.00,20.00,100.00,9.95,16.51,9.73,32.82
238.91,40.58,202.02,13.14,23.11,1.89,nan,nan,nan,214.88,349.87,56.27,2390406,239.00,40.60,238.68,40.55,24.00,35.02,20.00,20.00,100.00,348.40,57.40,11.07,7.08
239.11,40.59,227.77,13.89,23.11,1.89,nan,nan,nan,240.95,350.43,55.31,2392406,239.20,40.60,238.88,40.56,26.00,35.02,100.00,20.00,100.00,350.00,55.80,11.49,7.81
239.32,40.60,252.43,14.02,23.11,1.89,nan,nan,nan,265.61,350.43,55.31,2394406,239.40,40.60,239.09,40.57,27.00,35.02,100.00,20.00,100.00,351.80,53.10,11.21,8.42
239.51,40.60,276.84,15.55,23.11,1.89,nan,nan,nan,290.09,351.50,55.11,2396406,239.60,40.60,239.28,40.57,30.00,35.02,100.00,20.00,100.00,353.80,49.90,11.89,10.01
239.69,40.60,299.90,14.46,23.11,1.89,nan,nan,nan,313.23,352.81,54.85,2398406,239.80,40.60,239.46,40.58,28.00,35.02,100.00,20.00,100.00,355.40,46.50,10.49,9.95
